artificial_bed_id,code,element_ID,system_ID,element_general_type,sys_gs_category,period,climate,underlying_ft,overlying_ft
5639,S-N-m,12484,112,channel,sandy system,Permian,greenhouse,M,S
5640,S-N-m,12484,112,channel,sandy system,Permian,greenhouse,S,S
5641,S-N-x,12484,112,channel,sandy system,Permian,greenhouse,S,M
5642,S-N-l,12486,112,channel,sandy system,Permian,greenhouse,M,M
5643,S-N-l,12486,112,channel,sandy system,Permian,greenhouse,M,M
5644,S-N-l,12486,112,channel,sandy system,Permian,greenhouse,M,M
5645,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,M,M
5646,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,M,M
5647,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,M,S
5648,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,M
5649,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,M,S
5650,S-N-x,12486,112,channel,sandy system,Permian,greenhouse,S,S
5651,S-N-x,12486,112,channel,sandy system,Permian,greenhouse,S,S
5652,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5653,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,M
5658,S-N-l,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,S
5659,S-N-x,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,M
5660,S-N-m,12470,112,terminal deposit,sandy system,Permian,greenhouse,M,S
5661,S-N-m,12470,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5662,S-N-m,12470,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5663,S-N-m,12470,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5664,S-N-l,12470,112,terminal deposit,sandy system,Permian,greenhouse,S,M
5665,S-N-m,12495,112,channel,sandy system,Permian,greenhouse,M,S
5666,S-N-m,12495,112,channel,sandy system,Permian,greenhouse,S,S
5667,S-N-m,12495,112,channel,sandy system,Permian,greenhouse,S,S
5668,S-N-m,12495,112,channel,sandy system,Permian,greenhouse,S,S
5669,S-N-m,12495,112,channel,sandy system,Permian,greenhouse,S,M
5671,S-N-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5672,S-N-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5673,S-N-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5674,S-N-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5675,S-N-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5676,S-N-x,12496,112,channel,sandy system,Permian,greenhouse,S,S
5677,S-F-m,12496,112,channel,sandy system,Permian,greenhouse,S,S
5678,S-N-m,12497,112,channel,sandy system,Permian,greenhouse,S,S
5679,S-N-x,12497,112,channel,sandy system,Permian,greenhouse,S,S
5680,S-N-m,12497,112,channel,sandy system,Permian,greenhouse,S,S
5681,S-N-m,12497,112,channel,sandy system,Permian,greenhouse,S,S
5682,S-N-m,12533,112,channel,sandy system,Permian,greenhouse,S,S
5683,S-N-m,12533,112,channel,sandy system,Permian,greenhouse,S,S
5684,S-N-m,12533,112,channel,sandy system,Permian,greenhouse,S,S
5685,S-N-m,12533,112,channel,sandy system,Permian,greenhouse,S,S
5686,S-N-m,12533,112,channel,sandy system,Permian,greenhouse,S,S
5687,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,S,S
5688,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5689,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5690,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5691,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5692,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5693,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5694,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5695,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5696,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,M
5697,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,M,S
5698,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5699,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,S,M
5700,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,M,M
5701,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,M,M
5702,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,M,M
5703,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,M,S
5704,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5705,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5706,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5707,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5708,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5709,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5710,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5711,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5712,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5713,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5714,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5715,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5716,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5717,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5718,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,S
5719,S-N-m,12486,112,channel,sandy system,Permian,greenhouse,S,M
5720,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,S
5721,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5722,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5723,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5724,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5725,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5726,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5727,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5728,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5729,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5730,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5731,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5732,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5733,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5734,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5735,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5736,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5737,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,S
5738,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,S,M
5739,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5740,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5741,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5742,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5743,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5744,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5745,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5746,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5747,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5748,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5749,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5750,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5751,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5752,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5753,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5754,S-N-m,12478,112,terminal deposit,sandy system,Permian,greenhouse,M,M
5755,S-N-m,12488,112,channel,sandy system,Permian,greenhouse,M,S
5756,S-N-m,12488,112,channel,sandy system,Permian,greenhouse,S,S
5757,S-N-m,12488,112,channel,sandy system,Permian,greenhouse,S,S
5758,S-N-m,12488,112,channel,sandy system,Permian,greenhouse,S,S
5759,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5760,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5761,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,M
5762,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,M,S
5763,S-N-l,12489,112,channel,sandy system,Permian,greenhouse,S,S
5764,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5765,S-N-x,12489,112,channel,sandy system,Permian,greenhouse,S,S
5766,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5767,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5768,S-N-m,12489,112,channel,sandy system,Permian,greenhouse,S,S
5769,S-N-m,12490,112,channel,sandy system,Permian,greenhouse,S,S
5770,S-N-m,12490,112,channel,sandy system,Permian,greenhouse,S,S
5771,S-N-m,12490,112,channel,sandy system,Permian,greenhouse,S,S
5772,S-N-x,12490,112,channel,sandy system,Permian,greenhouse,S,M
5773,S-N-m,12490,112,channel,sandy system,Permian,greenhouse,M,S
5774,S-N-l,12490,112,channel,sandy system,Permian,greenhouse,S,S
5775,S-N-l,12490,112,channel,sandy system,Permian,greenhouse,S,M
5776,S-N-m,12491,112,channel,sandy system,Permian,greenhouse,M,S
5777,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,S
5778,S-N-m,12491,112,channel,sandy system,Permian,greenhouse,S,S
5779,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,S
5780,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,S
5781,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,M
5782,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,M,M
5783,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,M,S
5784,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,S
5785,S-N-m,12491,112,channel,sandy system,Permian,greenhouse,S,M
5786,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,M,M
5787,S-N-m,12491,112,channel,sandy system,Permian,greenhouse,M,S
5788,S-N-l,12491,112,channel,sandy system,Permian,greenhouse,S,M
5789,S-F-m,12491,112,channel,sandy system,Permian,greenhouse,M,M
5790,S-N-m,12492,112,channel,sandy system,Permian,greenhouse,M,M
5791,S-N-l,12492,112,channel,sandy system,Permian,greenhouse,M,M
5792,S-N-l,12492,112,channel,sandy system,Permian,greenhouse,M,M
5793,S-N-m,12492,112,channel,sandy system,Permian,greenhouse,M,M
5794,S-N-m,12494,112,channel,sandy system,Permian,greenhouse,M,S
5795,S-N-x,12494,112,channel,sandy system,Permian,greenhouse,S,S
5796,S-N-m,12494,112,channel,sandy system,Permian,greenhouse,S,S
5797,S-N-m,12494,112,channel,sandy system,Permian,greenhouse,S,M
5798,S-N-m,12494,112,channel,sandy system,Permian,greenhouse,M,S
5799,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5800,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5801,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,S,S
5802,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5803,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5804,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5805,S-N-m,12487,112,channel,sandy system,Permian,greenhouse,S,S
5806,S-N-l,12487,112,channel,sandy system,Permian,greenhouse,S,M
5807,S-N-l,12483,112,channel,sandy system,Permian,greenhouse,M,M
5808,S-N-m,12483,112,channel,sandy system,Permian,greenhouse,M,S
5809,S-N-m,12483,112,channel,sandy system,Permian,greenhouse,S,M
5810,S-N-m,12483,112,channel,sandy system,Permian,greenhouse,M,M
5811,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,M,M
5812,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,M,S
5813,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5814,S-N-l,12517,112,channel,sandy system,Permian,greenhouse,S,S
5815,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5816,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5817,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5818,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5819,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5820,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,S
5821,S-N-m,12517,112,channel,sandy system,Permian,greenhouse,S,M
5822,S-N-l,12517,112,channel,sandy system,Permian,greenhouse,M,M
5823,S-N-m,12518,112,channel,sandy system,Permian,greenhouse,M,S
5824,S-N-m,12518,112,channel,sandy system,Permian,greenhouse,S,M
5825,S-N-m,12518,112,channel,sandy system,Permian,greenhouse,unknown,M
5826,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,M,M
5827,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,M,S
5828,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5829,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5830,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5831,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5832,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5833,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5834,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5835,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5836,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5837,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5838,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5839,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5840,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5841,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5842,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5843,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,M
5844,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,M,S
5845,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5846,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,M
5847,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,M,M
5848,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,M,S
5849,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5850,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5851,S-N-l,12532,112,channel,sandy system,Permian,greenhouse,S,S
5852,S-N-m,12532,112,channel,sandy system,Permian,greenhouse,S,S
5854,S-N-m,12493,112,channel,sandy system,Permian,greenhouse,S,S
5855,S-N-m,12502,112,channel,sandy system,Permian,greenhouse,S,M
5856,S-F-x,12502,112,channel,sandy system,Permian,greenhouse,M,S
5857,S-F-x,12502,112,channel,sandy system,Permian,greenhouse,S,S
5858,S-N-x,12502,112,channel,sandy system,Permian,greenhouse,S,M
5859,S-N-x,12503,112,channel,sandy system,Permian,greenhouse,heterolithic,heterolithic
5860,S-N-x,12504,112,channel,sandy system,Permian,greenhouse,heterolithic,unknown
5862,S-F-x,12505,112,channel,sandy system,Permian,greenhouse,heterolithic,S
5863,S-N-x,12505,112,channel,sandy system,Permian,greenhouse,S,M
5864,S-F-m,12534,112,channel,sandy system,Permian,greenhouse,S,S
5865,S-F-m,12534,112,channel,sandy system,Permian,greenhouse,S,S
5866,S-N-m,12534,112,channel,sandy system,Permian,greenhouse,S,heterolithic
5867,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,S
5868,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,S,S
5869,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,S,heterolithic
5870,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,heterolithic
5871,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,unknown
5874,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,S,heterolithic
5875,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,M
5876,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,heterolithic
5877,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,heterolithic,S
5878,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,S,M
5879,S-N-l,12524,112,levee,sandy system,Permian,greenhouse,M,M
5881,S-F-x,12529,112,channel,sandy system,Permian,greenhouse,unknown,S
5882,S-N-m,12529,112,channel,sandy system,Permian,greenhouse,S,S
5883,S-N-m,12529,112,channel,sandy system,Permian,greenhouse,S,S
5884,S-N-l,12529,112,channel,sandy system,Permian,greenhouse,S,S
5885,S-F-x,12529,112,channel,sandy system,Permian,greenhouse,S,S
5886,S-F-x,12529,112,channel,sandy system,Permian,greenhouse,S,S
5887,S-F-x,12535,112,channel,sandy system,Permian,greenhouse,S,S
5888,S-N-m,12535,112,channel,sandy system,Permian,greenhouse,S,M
5889,S-F-m,12535,112,channel,sandy system,Permian,greenhouse,M,S
5890,S-N-m,12535,112,channel,sandy system,Permian,greenhouse,S,heterolithic
5891,S-F-m,12535,112,channel,sandy system,Permian,greenhouse,heterolithic,S
5892,S-F-m,12535,112,channel,sandy system,Permian,greenhouse,S,S
5893,S-F-m,12535,112,channel,sandy system,Permian,greenhouse,S,S
5894,S-F-x,12535,112,channel,sandy system,Permian,greenhouse,S,S
5895,S-F-x,12524,112,levee,sandy system,Permian,greenhouse,S,heterolithic
5951,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,unknown,S
5952,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
5953,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
5954,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
5955,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,M
5956,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5957,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5958,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5959,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5960,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5961,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5962,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5963,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,S
5964,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,M
5965,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5966,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5967,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5968,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5969,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5970,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5971,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5972,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5973,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5974,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,S
5975,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,M
5976,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5977,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5978,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5979,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5980,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,M
5981,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,M,S
5982,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
5983,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,S
5984,S-N-m,10036,100,levee,gravelly-sand system,Cretaceous,greenhouse,S,M
